year,region,metric,dim_name,dim_value,value
2015,LAMBAYEQUE,siniestros_por_franja_horaria,franja_horaria,18:01 A 20:00,242
2015,LAMBAYEQUE,siniestros_por_franja_horaria,franja_horaria,20:01 A 22:00,282
2015,LAMBAYEQUE,siniestros_por_franja_horaria,franja_horaria,22:01 A 24:00,213
2016,LAMBAYEQUE,siniestros_por_franja_horaria,franja_horaria,00:01 A 02:00,186
2016,LAMBAYEQUE,siniestros_por_franja_horaria,franja_horaria,02:01 A 04:00,69
2016,LAMBAYEQUE,siniestros_por_franja_horaria,franja_horaria,04:01 A 06:00,101
2016,LAMBAYEQUE,siniestros_por_franja_horaria,franja_horaria,06:01 A 08:00,137
2016,LAMBAYEQUE,siniestros_por_franja_horaria,franja_horaria,08:01 A 10:00,195
2016,LAMBAYEQUE,siniestros_por_franja_horaria,franja_horaria,10:01 A 12:00,369
2016,LAMBAYEQUE,siniestros_por_franja_horaria,franja_horaria,12:01 A 14:00,276
2016,LAMBAYEQUE,siniestros_por_franja_horaria,franja_horaria,14:01 A 16:00,227
2016,LAMBAYEQUE,siniestros_por_franja_horaria,franja_horaria,16:01 A 18:00,343
2016,LAMBAYEQUE,siniestros_por_franja_horaria,franja_horaria,18:01 A 20:00,372
2016,LAMBAYEQUE,siniestros_por_franja_horaria,franja_horaria,20:01 A 22:00,289
2016,LAMBAYEQUE,siniestros_por_franja_horaria,franja_horaria,22:01 A 24:00,240
2017,LAMBAYEQUE,siniestros_por_franja_horaria,franja_horaria,00:01 A 02:00,225
2017,LAMBAYEQUE,siniestros_por_franja_horaria,franja_horaria,02:01 A 04:00,177
2017,LAMBAYEQUE,siniestros_por_franja_horaria,franja_horaria,04:01 A 06:00,105
2017,LAMBAYEQUE,siniestros_por_franja_horaria,franja_horaria,06:01 A 08:00,274
2017,LAMBAYEQUE,siniestros_por_franja_horaria,franja_horaria,08:01 A 10:00,252
2017,LAMBAYEQUE,siniestros_por_franja_horaria,franja_horaria,10:01 A 12:00,308
2017,LAMBAYEQUE,siniestros_por_franja_horaria,franja_horaria,12:01 A 14:00,289
2017,LAMBAYEQUE,siniestros_por_franja_horaria,franja_horaria,14:01 A 16:00,278
2017,LAMBAYEQUE,siniestros_por_franja_horaria,franja_horaria,16:01 A 18:00,328
2017,LAMBAYEQUE,siniestros_por_franja_horaria,franja_horaria,18:01 A 20:00,379
2017,LAMBAYEQUE,siniestros_por_franja_horaria,franja_horaria,20:01 A 22:00,308
2017,LAMBAYEQUE,siniestros_por_franja_horaria,franja_horaria,22:01 A 24:00,265
2018,LAMBAYEQUE,siniestros_por_franja_horaria,franja_horaria,00:01 A 02:00,133
2018,LAMBAYEQUE,siniestros_por_franja_horaria,franja_horaria,02:01 A 04:00,192
2018,LAMBAYEQUE,siniestros_por_franja_horaria,franja_horaria,04:01 A 06:00,162
2018,LAMBAYEQUE,siniestros_por_franja_horaria,franja_horaria,06:01 A 08:00,216
2018,LAMBAYEQUE,siniestros_por_franja_horaria,franja_horaria,08:01 A 10:00,280
2018,LAMBAYEQUE,siniestros_por_franja_horaria,franja_horaria,10:01 A 12:00,298
2018,LAMBAYEQUE,siniestros_por_franja_horaria,franja_horaria,12:01 A 14:00,265
2018,LAMBAYEQUE,siniestros_por_franja_horaria,franja_horaria,14:01 A 16:00,285
2018,LAMBAYEQUE,siniestros_por_franja_horaria,franja_horaria,16:01 A 18:00,302
2018,LAMBAYEQUE,siniestros_por_franja_horaria,franja_horaria,18:01 A 20:00,412
2018,LAMBAYEQUE,siniestros_por_franja_horaria,franja_horaria,20:01 A 22:00,343
2018,LAMBAYEQUE,siniestros_por_franja_horaria,franja_horaria,22:01 A 24:00,288
2019,LAMBAYEQUE,siniestros_por_franja_horaria,franja_horaria,00:01 A 02:00,199
2019,LAMBAYEQUE,siniestros_por_franja_horaria,franja_horaria,02:01 A 04:00,187
2019,LAMBAYEQUE,siniestros_por_franja_horaria,franja_horaria,04:01 A 06:00,254
2019,LAMBAYEQUE,siniestros_por_franja_horaria,franja_horaria,06:01 A 08:00,254
2019,LAMBAYEQUE,siniestros_por_franja_horaria,franja_horaria,08:01 A 10:00,386
2019,LAMBAYEQUE,siniestros_por_franja_horaria,franja_horaria,10:01 A 12:00,236
2019,LAMBAYEQUE,siniestros_por_franja_horaria,franja_horaria,12:01 A 14:00,368
2019,LAMBAYEQUE,siniestros_por_franja_horaria,franja_horaria,14:01 A 16:00,288
2019,LAMBAYEQUE,siniestros_por_franja_horaria,franja_horaria,16:01 A 18:00,328
2019,LAMBAYEQUE,siniestros_por_franja_horaria,franja_horaria,18:01 A 20:00,502
2019,LAMBAYEQUE,siniestros_por_franja_horaria,franja_horaria,20:01 A 22:00,451
2019,LAMBAYEQUE,siniestros_por_franja_horaria,franja_horaria,22:01 A 24:00,377
2020,LAMBAYEQUE,siniestros_por_franja_horaria,franja_horaria,00:01 A 02:00,64
2020,LAMBAYEQUE,siniestros_por_franja_horaria,franja_horaria,02:01 A 04:00,75
2020,LAMBAYEQUE,siniestros_por_franja_horaria,franja_horaria,04:01 A 06:00,80
2020,LAMBAYEQUE,siniestros_por_franja_horaria,franja_horaria,06:01 A 08:00,165
2020,LAMBAYEQUE,siniestros_por_franja_horaria,franja_horaria,08:01 A 10:00,186
2020,LAMBAYEQUE,siniestros_por_franja_horaria,franja_horaria,10:01 A 12:00,223
2020,LAMBAYEQUE,siniestros_por_franja_horaria,franja_horaria,12:01 A 14:00,186
2020,LAMBAYEQUE,siniestros_por_franja_horaria,franja_horaria,14:01 A 16:00,243
2020,LAMBAYEQUE,siniestros_por_franja_horaria,franja_horaria,16:01 A 18:00,229
2020,LAMBAYEQUE,siniestros_por_franja_horaria,franja_horaria,18:01 A 20:00,328
2020,LAMBAYEQUE,siniestros_por_franja_horaria,franja_horaria,20:01 A 22:00,328
2020,LAMBAYEQUE,siniestros_por_franja_horaria,franja_horaria,22:01 A 24:00,156
2021,LAMBAYEQUE,siniestros_por_franja_horaria,franja_horaria,00:01 A 02:00,129
2021,LAMBAYEQUE,siniestros_por_franja_horaria,franja_horaria,02:01 A 04:00,118
2021,LAMBAYEQUE,siniestros_por_franja_horaria,franja_horaria,04:01 A 06:00,175
2021,LAMBAYEQUE,siniestros_por_franja_horaria,franja_horaria,06:01 A 08:00,334
2021,LAMBAYEQUE,siniestros_por_franja_horaria,franja_horaria,08:01 A 10:00,374
2021,LAMBAYEQUE,siniestros_por_franja_horaria,franja_horaria,10:01 A 12:00,502
2021,LAMBAYEQUE,siniestros_por_franja_horaria,franja_horaria,12:01 A 14:00,423
2021,LAMBAYEQUE,siniestros_por_franja_horaria,franja_horaria,14:01 A 16:00,481
2021,LAMBAYEQUE,siniestros_por_franja_horaria,franja_horaria,16:01 A 18:00,535
2021,LAMBAYEQUE,siniestros_por_franja_horaria,franja_horaria,18:01 A 20:00,589
2021,LAMBAYEQUE,siniestros_por_franja_horaria,franja_horaria,20:01 A 22:00,416
2021,LAMBAYEQUE,siniestros_por_franja_horaria,franja_horaria,22:01 A 24:00,291
2022,LAMBAYEQUE,siniestros_por_franja_horaria,franja_horaria,00:01 A 02:00,86
2022,LAMBAYEQUE,siniestros_por_franja_horaria,franja_horaria,02:01 A 04:00,136
2022,LAMBAYEQUE,siniestros_por_franja_horaria,franja_horaria,04:01 A 06:00,226
2022,LAMBAYEQUE,siniestros_por_franja_horaria,franja_horaria,06:01 A 08:00,289
2022,LAMBAYEQUE,siniestros_por_franja_horaria,franja_horaria,08:01 A 10:00,255
2022,LAMBAYEQUE,siniestros_por_franja_horaria,franja_horaria,10:01 A 12:00,257
2022,LAMBAYEQUE,siniestros_por_franja_horaria,franja_horaria,12:01 A 14:00,339
2022,LAMBAYEQUE,siniestros_por_franja_horaria,franja_horaria,14:01 A 16:00,263
2022,LAMBAYEQUE,siniestros_por_franja_horaria,franja_horaria,16:01 A 18:00,363
2022,LAMBAYEQUE,siniestros_por_franja_horaria,franja_horaria,18:01 A 20:00,418
2022,LAMBAYEQUE,siniestros_por_franja_horaria,franja_horaria,20:01 A 22:00,328
2022,LAMBAYEQUE,siniestros_por_franja_horaria,franja_horaria,22:01 A 24:00,177
2023,LAMBAYEQUE,siniestros_por_franja_horaria,franja_horaria,00:01 A 02:00,120
2023,LAMBAYEQUE,siniestros_por_franja_horaria,franja_horaria,02:01 A 04:00,134
2023,LAMBAYEQUE,siniestros_por_franja_horaria,franja_horaria,04:01 A 06:00,210
2023,LAMBAYEQUE,siniestros_por_franja_horaria,franja_horaria,06:01 A 08:00,258
2023,LAMBAYEQUE,siniestros_por_franja_horaria,franja_horaria,08:01 A 10:00,281
2023,LAMBAYEQUE,siniestros_por_franja_horaria,franja_horaria,10:01 A 12:00,264
2023,LAMBAYEQUE,siniestros_por_franja_horaria,franja_horaria,12:01 A 14:00,270
2023,LAMBAYEQUE,siniestros_por_franja_horaria,franja_horaria,14:01 A 16:00,242
2023,LAMBAYEQUE,siniestros_por_franja_horaria,franja_horaria,16:01 A 18:00,322
2023,LAMBAYEQUE,siniestros_por_franja_horaria,franja_horaria,18:01 A 20:00,300
2023,LAMBAYEQUE,siniestros_por_franja_horaria,franja_horaria,20:01 A 22:00,340
2023,LAMBAYEQUE,siniestros_por_franja_horaria,franja_horaria,22:01 A 24:00,227
2008,LIMA,siniestros_por_franja_horaria,franja_horaria,08:00 A 14:00,15992
2008,LIMA,siniestros_por_franja_horaria,franja_horaria,14:00 A 20:00,15624
2008,LIMA,siniestros_por_franja_horaria,franja_horaria,20:00 A 02:00,13553
2008,LIMA,siniestros_por_franja_horaria,franja_horaria,02:00 A 08:00,7747
2009,LIMA,siniestros_por_franja_horaria,franja_horaria,08:00 A 14:00,15651
2009,LIMA,siniestros_por_franja_horaria,franja_horaria,14:00 A 20:00,15380
2009,LIMA,siniestros_por_franja_horaria,franja_horaria,20:00 A 02:00,13607
2009,LIMA,siniestros_por_franja_horaria,franja_horaria,02:00 A 08:00,8046
2010,LIMA,siniestros_por_franja_horaria,franja_horaria,08:00 A 14:00,16161
2010,LIMA,siniestros_por_franja_horaria,franja_horaria,14:00 A 20:00,14941
2010,LIMA,siniestros_por_franja_horaria,franja_horaria,20:00 A 02:00,12319
2010,LIMA,siniestros_por_franja_horaria,franja_horaria,02:00 A 08:00,7099
2011,LIMA,siniestros_por_franja_horaria,franja_horaria,08:00 A 14:00,16352
2011,LIMA,siniestros_por_franja_horaria,franja_horaria,14:00 A 20:00,14438
2011,LIMA,siniestros_por_franja_horaria,franja_horaria,20:00 A 02:00,12246
2011,LIMA,siniestros_por_franja_horaria,franja_horaria,02:00 A 08:00,6841
2012,LIMA,siniestros_por_franja_horaria,franja_horaria,08:00 A 14:00,15426
2012,LIMA,siniestros_por_franja_horaria,franja_horaria,14:00 A 20:00,15165
2012,LIMA,siniestros_por_franja_horaria,franja_horaria,20:00 A 02:00,13728
2012,LIMA,siniestros_por_franja_horaria,franja_horaria,02:00 A 08:00,8262
2013,LIMA,siniestros_por_franja_horaria,franja_horaria,08:00 A 14:00,16285
2013,LIMA,siniestros_por_franja_horaria,franja_horaria,14:00 A 20:00,16313
2013,LIMA,siniestros_por_franja_horaria,franja_horaria,20:00 A 02:00,13720
2013,LIMA,siniestros_por_franja_horaria,franja_horaria,02:00 A 08:00,8044
2014,LIMA,siniestros_por_franja_horaria,franja_horaria,08:00 A 14:00,17635
2014,LIMA,siniestros_por_franja_horaria,franja_horaria,14:00 A 20:00,16318
2014,LIMA,siniestros_por_franja_horaria,franja_horaria,20:00 A 02:00,11396
2014,LIMA,siniestros_por_franja_horaria,franja_horaria,02:00 A 08:00,8575
2015,LIMA,siniestros_por_franja_horaria,franja_horaria,00:01 A 02:00,2118
2015,LIMA,siniestros_por_franja_horaria,franja_horaria,02:01 A 04:00,2363
2015,LIMA,siniestros_por_franja_horaria,franja_horaria,04:01 A 06:00,2603
2015,LIMA,siniestros_por_franja_horaria,franja_horaria,06:01 A 08:00,4991
2015,LIMA,siniestros_por_franja_horaria,franja_horaria,08:01 A 10:00,5645
2015,LIMA,siniestros_por_franja_horaria,franja_horaria,10:01 A 12:00,4778
2015,LIMA,siniestros_por_franja_horaria,franja_horaria,12:01 A 14:00,5192
2015,LIMA,siniestros_por_franja_horaria,franja_horaria,14:01 A 16:00,4739
2015,LIMA,siniestros_por_franja_horaria,franja_horaria,16:01 A 18:00,5680
2015,LIMA,siniestros_por_franja_horaria,franja_horaria,18:01 A 20:00,6746
2015,LIMA,siniestros_por_franja_horaria,franja_horaria,20:01 A 22:00,5173
2015,LIMA,siniestros_por_franja_horaria,franja_horaria,22:01 A 24:00,3277
2016,LIMA,siniestros_por_franja_horaria,franja_horaria,00:01 A 02:00,2136
2016,LIMA,siniestros_por_franja_horaria,franja_horaria,02:01 A 04:00,2382
2016,LIMA,siniestros_por_franja_horaria,franja_horaria,04:01 A 06:00,2627
2016,LIMA,siniestros_por_franja_horaria,franja_horaria,06:01 A 08:00,4530
2016,LIMA,siniestros_por_franja_horaria,franja_horaria,08:01 A 10:00,5568
2016,LIMA,siniestros_por_franja_horaria,franja_horaria,10:01 A 12:00,4759
2016,LIMA,siniestros_por_franja_horaria,franja_horaria,12:01 A 14:00,4211
2016,LIMA,siniestros_por_franja_horaria,franja_horaria,14:01 A 16:00,4153
2016,LIMA,siniestros_por_franja_horaria,franja_horaria,16:01 A 18:00,4805
2016,LIMA,siniestros_por_franja_horaria,franja_horaria,18:01 A 20:00,5807
2016,LIMA,siniestros_por_franja_horaria,franja_horaria,20:01 A 22:00,5075
2016,LIMA,siniestros_por_franja_horaria,franja_horaria,22:01 A 24:00,3251
2017,LIMA,siniestros_por_franja_horaria,franja_horaria,00:01 A 02:00,2425
2017,LIMA,siniestros_por_franja_horaria,franja_horaria,02:01 A 04:00,2425
2017,LIMA,siniestros_por_franja_horaria,franja_horaria,04:01 A 06:00,2702
2017,LIMA,siniestros_por_franja_horaria,franja_horaria,06:01 A 08:00,4162
2017,LIMA,siniestros_por_franja_horaria,franja_horaria,08:01 A 10:00,5088
2017,LIMA,siniestros_por_franja_horaria,franja_horaria,10:01 A 12:00,4767
2017,LIMA,siniestros_por_franja_horaria,franja_horaria,12:01 A 14:00,4222
2017,LIMA,siniestros_por_franja_horaria,franja_horaria,14:01 A 16:00,4200
2017,LIMA,siniestros_por_franja_horaria,franja_horaria,16:01 A 18:00,5180
2017,LIMA,siniestros_por_franja_horaria,franja_horaria,18:01 A 20:00,5707
2017,LIMA,siniestros_por_franja_horaria,franja_horaria,20:01 A 22:00,5172
2017,LIMA,siniestros_por_franja_horaria,franja_horaria,22:01 A 24:00,3158
2018,LIMA,siniestros_por_franja_horaria,franja_horaria,00:01 A 02:00,2315
2018,LIMA,siniestros_por_franja_horaria,franja_horaria,02:01 A 04:00,1771
2018,LIMA,siniestros_por_franja_horaria,franja_horaria,04:01 A 06:00,2261
2018,LIMA,siniestros_por_franja_horaria,franja_horaria,06:01 A 08:00,4417
2018,LIMA,siniestros_por_franja_horaria,franja_horaria,08:01 A 10:00,5147
2018,LIMA,siniestros_por_franja_horaria,franja_horaria,10:01 A 12:00,4503
2018,LIMA,siniestros_por_franja_horaria,franja_horaria,12:01 A 14:00,4446
2018,LIMA,siniestros_por_franja_horaria,franja_horaria,14:01 A 16:00,4689
2018,LIMA,siniestros_por_franja_horaria,franja_horaria,16:01 A 18:00,5281
2018,LIMA,siniestros_por_franja_horaria,franja_horaria,18:01 A 20:00,5618
2018,LIMA,siniestros_por_franja_horaria,franja_horaria,20:01 A 22:00,5374
2018,LIMA,siniestros_por_franja_horaria,franja_horaria,22:01 A 24:00,3514
2019,LIMA,siniestros_por_franja_horaria,franja_horaria,00:01 A 02:00,2283
2019,LIMA,siniestros_por_franja_horaria,franja_horaria,02:01 A 04:00,1712
2019,LIMA,siniestros_por_franja_horaria,franja_horaria,04:01 A 06:00,2148
2019,LIMA,siniestros_por_franja_horaria,franja_horaria,06:01 A 08:00,4178
2019,LIMA,siniestros_por_franja_horaria,franja_horaria,08:01 A 10:00,5379
2019,LIMA,siniestros_por_franja_horaria,franja_horaria,10:01 A 12:00,4497
2019,LIMA,siniestros_por_franja_horaria,franja_horaria,12:01 A 14:00,4407
2019,LIMA,siniestros_por_franja_horaria,franja_horaria,14:01 A 16:00,4607
2019,LIMA,siniestros_por_franja_horaria,franja_horaria,16:01 A 18:00,5242
2019,LIMA,siniestros_por_franja_horaria,franja_horaria,18:01 A 20:00,5888
2019,LIMA,siniestros_por_franja_horaria,franja_horaria,20:01 A 22:00,5489
2019,LIMA,siniestros_por_franja_horaria,franja_horaria,22:01 A 24:00,4002
2020,LIMA,siniestros_por_franja_horaria,franja_horaria,00:01 A 02:00,930
2020,LIMA,siniestros_por_franja_horaria,franja_horaria,02:01 A 04:00,691
2020,LIMA,siniestros_por_franja_horaria,franja_horaria,04:01 A 06:00,1064
2020,LIMA,siniestros_por_franja_horaria,franja_horaria,06:01 A 08:00,2341
2020,LIMA,siniestros_por_franja_horaria,franja_horaria,08:01 A 10:00,3077
2020,LIMA,siniestros_por_franja_horaria,franja_horaria,10:01 A 12:00,3116
2020,LIMA,siniestros_por_franja_horaria,franja_horaria,12:01 A 14:00,2895
2020,LIMA,siniestros_por_franja_horaria,franja_horaria,14:01 A 16:00,3148
2020,LIMA,siniestros_por_franja_horaria,franja_horaria,16:01 A 18:00,3523
2020,LIMA,siniestros_por_franja_horaria,franja_horaria,18:01 A 20:00,3495
2020,LIMA,siniestros_por_franja_horaria,franja_horaria,20:01 A 22:00,2949
2020,LIMA,siniestros_por_franja_horaria,franja_horaria,22:01 A 24:00,1956
2021,LIMA,siniestros_por_franja_horaria,franja_horaria,00:01 A 02:00,64
2021,LIMA,siniestros_por_franja_horaria,franja_horaria,02:01 A 04:00,88
2021,LIMA,siniestros_por_franja_horaria,franja_horaria,04:01 A 06:00,152
2021,LIMA,siniestros_por_franja_horaria,franja_horaria,06:01 A 08:00,215
2021,LIMA,siniestros_por_franja_horaria,franja_horaria,08:01 A 10:00,190
2021,LIMA,siniestros_por_franja_horaria,franja_horaria,10:01 A 12:00,243
2021,LIMA,siniestros_por_franja_horaria,franja_horaria,12:01 A 14:00,222
2021,LIMA,siniestros_por_franja_horaria,franja_horaria,14:01 A 16:00,242
2021,LIMA,siniestros_por_franja_horaria,franja_horaria,16:01 A 18:00,283
2021,LIMA,siniestros_por_franja_horaria,franja_horaria,18:01 A 20:00,382
2021,LIMA,siniestros_por_franja_horaria,franja_horaria,20:01 A 22:00,296
2021,LIMA,siniestros_por_franja_horaria,franja_horaria,22:01 A 24:00,165
2022,LIMA,siniestros_por_franja_horaria,franja_horaria,00:01 A 02:00,1409
2022,LIMA,siniestros_por_franja_horaria,franja_horaria,02:01 A 04:00,1189
2022,LIMA,siniestros_por_franja_horaria,franja_horaria,04:01 A 06:00,1881
2022,LIMA,siniestros_por_franja_horaria,franja_horaria,06:01 A 08:00,3384
2022,LIMA,siniestros_por_franja_horaria,franja_horaria,08:01 A 10:00,4222
2022,LIMA,siniestros_por_franja_horaria,franja_horaria,10:01 A 12:00,4029
2022,LIMA,siniestros_por_franja_horaria,franja_horaria,12:01 A 14:00,4110
2022,LIMA,siniestros_por_franja_horaria,franja_horaria,14:01 A 16:00,3978
2022,LIMA,siniestros_por_franja_horaria,franja_horaria,16:01 A 18:00,4523
2022,LIMA,siniestros_por_franja_horaria,franja_horaria,18:01 A 20:00,5314
2022,LIMA,siniestros_por_franja_horaria,franja_horaria,20:01 A 22:00,4273
2022,LIMA,siniestros_por_franja_horaria,franja_horaria,22:01 A 24:00,2799
2023,LIMA,siniestros_por_franja_horaria,franja_horaria,00:01 A 02:00,1891
2023,LIMA,siniestros_por_franja_horaria,franja_horaria,02:01 A 04:00,1575
2023,LIMA,siniestros_por_franja_horaria,franja_horaria,04:01 A 06:00,2491
2023,LIMA,siniestros_por_franja_horaria,franja_horaria,06:01 A 08:00,3883
2023,LIMA,siniestros_por_franja_horaria,franja_horaria,08:01 A 10:00,4538
2023,LIMA,siniestros_por_franja_horaria,franja_horaria,10:01 A 12:00,4167
2023,LIMA,siniestros_por_franja_horaria,franja_horaria,12:01 A 14:00,4422
2023,LIMA,siniestros_por_franja_horaria,franja_horaria,14:01 A 16:00,4308
2023,LIMA,siniestros_por_franja_horaria,franja_horaria,16:01 A 18:00,4708
2023,LIMA,siniestros_por_franja_horaria,franja_horaria,18:01 A 20:00,5609
2023,LIMA,siniestros_por_franja_horaria,franja_horaria,20:01 A 22:00,4240
2023,LIMA,siniestros_por_franja_horaria,franja_horaria,22:01 A 24:00,3163
2008,CALLAO,siniestros_por_franja_horaria,franja_horaria,08:00 A 14:00,1009
2008,CALLAO,siniestros_por_franja_horaria,franja_horaria,14:00 A 20:00,945
2008,CALLAO,siniestros_por_franja_horaria,franja_horaria,20:00 A 02:00,778
2008,CALLAO,siniestros_por_franja_horaria,franja_horaria,02:00 A 08:00,380
2009,CALLAO,siniestros_por_franja_horaria,franja_horaria,08:00 A 14:00,880
2009,CALLAO,siniestros_por_franja_horaria,franja_horaria,14:00 A 20:00,998
2009,CALLAO,siniestros_por_franja_horaria,franja_horaria,20:00 A 02:00,947
2009,CALLAO,siniestros_por_franja_horaria,franja_horaria,02:00 A 08:00,474
2010,CALLAO,siniestros_por_franja_horaria,franja_horaria,08:00 A 14:00,890
2010,CALLAO,siniestros_por_franja_horaria,franja_horaria,14:00 A 20:00,959
2010,CALLAO,siniestros_por_franja_horaria,franja_horaria,20:00 A 02:00,686
2010,CALLAO,siniestros_por_franja_horaria,franja_horaria,02:00 A 08:00,336
2011,CALLAO,siniestros_por_franja_horaria,franja_horaria,08:00 A 14:00,939
2011,CALLAO,siniestros_por_franja_horaria,franja_horaria,14:00 A 20:00,923
2011,CALLAO,siniestros_por_franja_horaria,franja_horaria,20:00 A 02:00,733
2011,CALLAO,siniestros_por_franja_horaria,franja_horaria,02:00 A 08:00,336
2012,CALLAO,siniestros_por_franja_horaria,franja_horaria,08:00 A 14:00,1170
2012,CALLAO,siniestros_por_franja_horaria,franja_horaria,14:00 A 20:00,1147
2012,CALLAO,siniestros_por_franja_horaria,franja_horaria,20:00 A 02:00,834
2012,CALLAO,siniestros_por_franja_horaria,franja_horaria,02:00 A 08:00,403
2013,CALLAO,siniestros_por_franja_horaria,franja_horaria,08:00 A 14:00,1259
2013,CALLAO,siniestros_por_franja_horaria,franja_horaria,14:00 A 20:00,1021
2013,CALLAO,siniestros_por_franja_horaria,franja_horaria,20:00 A 02:00,813
2013,CALLAO,siniestros_por_franja_horaria,franja_horaria,02:00 A 08:00,450
2014,CALLAO,siniestros_por_franja_horaria,franja_horaria,08:00 A 14:00,1183
2014,CALLAO,siniestros_por_franja_horaria,franja_horaria,14:00 A 20:00,956
2014,CALLAO,siniestros_por_franja_horaria,franja_horaria,20:00 A 02:00,706
2014,CALLAO,siniestros_por_franja_horaria,franja_horaria,02:00 A 08:00,557
2015,CALLAO,siniestros_por_franja_horaria,franja_horaria,00:01 A 02:00,167
2015,CALLAO,siniestros_por_franja_horaria,franja_horaria,02:01 A 04:00,167
2015,CALLAO,siniestros_por_franja_horaria,franja_horaria,04:01 A 06:00,180
2015,CALLAO,siniestros_por_franja_horaria,franja_horaria,06:01 A 08:00,324
2015,CALLAO,siniestros_por_franja_horaria,franja_horaria,08:01 A 10:00,483
2015,CALLAO,siniestros_por_franja_horaria,franja_horaria,10:01 A 12:00,300
2015,CALLAO,siniestros_por_franja_horaria,franja_horaria,12:01 A 14:00,313
2015,CALLAO,siniestros_por_franja_horaria,franja_horaria,14:01 A 16:00,333
2015,CALLAO,siniestros_por_franja_horaria,franja_horaria,16:01 A 18:00,343
2015,CALLAO,siniestros_por_franja_horaria,franja_horaria,18:01 A 20:00,370
2015,CALLAO,siniestros_por_franja_horaria,franja_horaria,20:01 A 22:00,366
2015,CALLAO,siniestros_por_franja_horaria,franja_horaria,22:01 A 24:00,208
2016,CALLAO,siniestros_por_franja_horaria,franja_horaria,00:01 A 02:00,164
2016,CALLAO,siniestros_por_franja_horaria,franja_horaria,02:01 A 04:00,105
2016,CALLAO,siniestros_por_franja_horaria,franja_horaria,04:01 A 06:00,122
2016,CALLAO,siniestros_por_franja_horaria,franja_horaria,06:01 A 08:00,299
2016,CALLAO,siniestros_por_franja_horaria,franja_horaria,08:01 A 10:00,466
2016,CALLAO,siniestros_por_franja_horaria,franja_horaria,10:01 A 12:00,327
2016,CALLAO,siniestros_por_franja_horaria,franja_horaria,12:01 A 14:00,335
2016,CALLAO,siniestros_por_franja_horaria,franja_horaria,14:01 A 16:00,309
2016,CALLAO,siniestros_por_franja_horaria,franja_horaria,16:01 A 18:00,350
2016,CALLAO,siniestros_por_franja_horaria,franja_horaria,18:01 A 20:00,387
2016,CALLAO,siniestros_por_franja_horaria,franja_horaria,20:01 A 22:00,359
2016,CALLAO,siniestros_por_franja_horaria,franja_horaria,22:01 A 24:00,207
2017,CALLAO,siniestros_por_franja_horaria,franja_horaria,00:01 A 02:00,127
2017,CALLAO,siniestros_por_franja_horaria,franja_horaria,02:01 A 04:00,120
2017,CALLAO,siniestros_por_franja_horaria,franja_horaria,04:01 A 06:00,153
2017,CALLAO,siniestros_por_franja_horaria,franja_horaria,06:01 A 08:00,360
2017,CALLAO,siniestros_por_franja_horaria,franja_horaria,08:01 A 10:00,475
2017,CALLAO,siniestros_por_franja_horaria,franja_horaria,10:01 A 12:00,293
2017,CALLAO,siniestros_por_franja_horaria,franja_horaria,12:01 A 14:00,276
2017,CALLAO,siniestros_por_franja_horaria,franja_horaria,14:01 A 16:00,326
2017,CALLAO,siniestros_por_franja_horaria,franja_horaria,16:01 A 18:00,371
2017,CALLAO,siniestros_por_franja_horaria,franja_horaria,18:01 A 20:00,396
2017,CALLAO,siniestros_por_franja_horaria,franja_horaria,20:01 A 22:00,319
2017,CALLAO,siniestros_por_franja_horaria,franja_horaria,22:01 A 24:00,186
2018,CALLAO,siniestros_por_franja_horaria,franja_horaria,00:01 A 02:00,142
2018,CALLAO,siniestros_por_franja_horaria,franja_horaria,02:01 A 04:00,92
2018,CALLAO,siniestros_por_franja_horaria,franja_horaria,04:01 A 06:00,190
2018,CALLAO,siniestros_por_franja_horaria,franja_horaria,06:01 A 08:00,327
2018,CALLAO,siniestros_por_franja_horaria,franja_horaria,08:01 A 10:00,267
2018,CALLAO,siniestros_por_franja_horaria,franja_horaria,10:01 A 12:00,343
2018,CALLAO,siniestros_por_franja_horaria,franja_horaria,12:01 A 14:00,286
2018,CALLAO,siniestros_por_franja_horaria,franja_horaria,14:01 A 16:00,302
2018,CALLAO,siniestros_por_franja_horaria,franja_horaria,16:01 A 18:00,393
2018,CALLAO,siniestros_por_franja_horaria,franja_horaria,18:01 A 20:00,374
2018,CALLAO,siniestros_por_franja_horaria,franja_horaria,20:01 A 22:00,398
2018,CALLAO,siniestros_por_franja_horaria,franja_horaria,22:01 A 24:00,303
2019,CALLAO,siniestros_por_franja_horaria,franja_horaria,00:01 A 02:00,127
2019,CALLAO,siniestros_por_franja_horaria,franja_horaria,02:01 A 04:00,151
2019,CALLAO,siniestros_por_franja_horaria,franja_horaria,04:01 A 06:00,186
2019,CALLAO,siniestros_por_franja_horaria,franja_horaria,06:01 A 08:00,248
2019,CALLAO,siniestros_por_franja_horaria,franja_horaria,08:01 A 10:00,284
2019,CALLAO,siniestros_por_franja_horaria,franja_horaria,10:01 A 12:00,323
2019,CALLAO,siniestros_por_franja_horaria,franja_horaria,12:01 A 14:00,308
2019,CALLAO,siniestros_por_franja_horaria,franja_horaria,14:01 A 16:00,273
2019,CALLAO,siniestros_por_franja_horaria,franja_horaria,16:01 A 18:00,263
2019,CALLAO,siniestros_por_franja_horaria,franja_horaria,18:01 A 20:00,384
